step,well_id,q,conc,head
5,2,-0.5,0.9999999999999738,9.99967280252857
5,1,-0.5,0.9999999999999738,9.99967280252857
5,2,-0.5,0.9999999999999738,9.99967280252857
5,1,-0.5,0.9999999999999738,9.999652572520294
5,2,-0.5,0.9999999999999738,9.999652572520294
5,1,-0.5,0.9999999999999738,9.999652572520294
5,2,-0.5,0.9999999999999738,9.999652572520294
5,1,-0.5,0.9999999999999738,9.999652572520294
5,2,-0.5,0.9999999999999738,9.999652572520294
5,1,-0.5,0.9999999999999738,9.999652572520294
5,2,-0.5,0.9999999999999738,9.999652572520294
5,1,-0.5,0.999999999999973,9.999652572520294
5,2,-0.5,0.999999999999973,9.999652572520294
5,1,-0.5,0.999999999999973,9.999652572520294
5,2,-0.5,0.999999999999973,9.999652572520294
6,1,-0.5,0.999999999999973,9.999652572520294
6,2,-0.5,0.999999999999973,9.999652572520294
6,1,-0.5,0.999999999999973,9.999652572520294
6,2,-0.5,0.999999999999973,9.999652572520294
6,1,-0.5,0.999999999999973,9.999632377949391
6,2,-0.5,0.999999999999973,9.999632377949391
6,1,-0.5,0.999999999999973,9.999632377949391
6,2,-0.5,0.999999999999973,9.999632377949391
6,1,-0.5,0.999999999999973,9.999632377949391
6,2,-0.5,0.999999999999973,9.999632377949391
6,1,-0.5,0.999999999999973,9.999632377949391
6,2,-0.5,0.999999999999973,9.999632377949391
6,1,-0.5,0.9999999999999719,9.999632377949391
6,2,-0.5,0.9999999999999719,9.999632377949391
6,1,-0.5,0.9999999999999719,9.999632377949391
6,2,-0.5,0.9999999999999719,9.999632377949391
7,1,-0.5,0.9999999999999719,9.999632377949391
7,2,-0.5,0.9999999999999719,9.999632377949391
7,1,-0.5,0.9999999999999719,9.999632377949391
7,2,-0.5,0.9999999999999719,9.999632377949391
7,1,-0.5,0.9999999999999719,9.999612218735226
7,2,-0.5,0.9999999999999719,9.999612218735226
7,1,-0.5,0.9999999999999719,9.999612218735226
7,2,-0.5,0.9999999999999719,9.999612218735226
7,1,-0.5,0.9999999999999719,9.999612218735226
7,2,-0.5,0.9999999999999719,9.999612218735226
7,1,-0.5,0.9999999999999719,9.999612218735226
7,2,-0.5,0.9999999999999719,9.999612218735226
7,1,-0.5,0.9999999999999711,9.999612218735226
7,2,-0.5,0.9999999999999711,9.999612218735226
7,1,-0.5,0.9999999999999711,9.999612218735226
7,2,-0.5,0.9999999999999711,9.999612218735226
8,1,-0.5,0.9999999999999711,9.999612218735226
8,2,-0.5,0.9999999999999711,9.999612218735226
8,1,-0.5,0.9999999999999711,9.999612218735226
8,2,-0.5,0.9999999999999711,9.999612218735226
8,1,-0.5,0.9999999999999711,9.99959209479738
8,2,-0.5,0.9999999999999711,9.99959209479738
8,1,-0.5,0.9999999999999711,9.99959209479738
8,2,-0.5,0.9999999999999711,9.99959209479738
8,1,-0.5,0.9999999999999711,9.99959209479738
8,2,-0.5,0.9999999999999711,9.99959209479738
8,1,-0.5,0.9999999999999711,9.99959209479738
8,2,-0.5,0.9999999999999711,9.99959209479738
8,1,-0.5,0.9999999999999699,9.99959209479738
8,2,-0.5,0.9999999999999699,9.99959209479738
8,1,-0.5,0.9999999999999699,9.99959209479738
8,2,-0.5,0.9999999999999699,9.99959209479738
9,1,-0.5,0.9999999999999699,9.99959209479738
9,2,-0.5,0.9999999999999699,9.99959209479738
9,1,-0.5,0.9999999999999699,9.99959209479738
9,2,-0.5,0.9999999999999699,9.99959209479738
9,1,-0.5,0.9999999999999699,9.999572006055638
9,2,-0.5,0.9999999999999699,9.999572006055638
9,1,-0.5,0.9999999999999699,9.999572006055638
9,2,-0.5,0.9999999999999699,9.999572006055638
9,1,-0.5,0.9999999999999699,9.999572006055638
9,2,-0.5,0.9999999999999699,9.999572006055638
9,1,-0.5,0.9999999999999699,9.999572006055638
9,2,-0.5,0.9999999999999699,9.999572006055638
9,1,-0.5,0.9999999999999689,9.999572006055638
9,2,-0.5,0.9999999999999689,9.999572006055638
9,1,-0.5,0.9999999999999689,9.999572006055638
9,2,-0.5,0.9999999999999689,9.999572006055638
10,1,-0.5,0.9999999999999689,9.999572006055638
10,2,-0.5,0.9999999999999689,9.999572006055638
10,1,-0.5,0.9999999999999689,9.999572006055638
10,2,-0.5,0.9999999999999689,9.999572006055638
10,1,-0.5,0.9999999999999689,9.999551952429984
10,2,-0.5,0.9999999999999689,9.999551952429984
10,1,-0.5,0.9999999999999689,9.999551952429984
10,2,-0.5,0.9999999999999689,9.999551952429984
10,1,-0.5,0.9999999999999689,9.999551952429984
10,2,-0.5,0.9999999999999689,9.999551952429984
10,1,-0.5,0.9999999999999689,9.999551952429984
10,2,-0.5,0.9999999999999689,9.999551952429984
10,1,-0.5,0.9999999999999677,9.999551952429984
10,2,-0.5,0.9999999999999677,9.999551952429984
10,1,-0.5,0.9999999999999677,9.999551952429984
10,2,-0.5,0.9999999999999677,9.999551952429984
11,1,-0.5,0.9999999999999677,9.999551952429984
11,2,-0.5,0.9999999999999677,9.999551952429984
11,1,-0.5,0.9999999999999677,9.999551952429984
11,2,-0.5,0.9999999999999677,9.999551952429984
11,1,-0.5,0.9999999999999677,9.999531933840608
11,2,-0.5,0.9999999999999677,9.999531933840608
11,1,-0.5,0.9999999999999677,9.999531933840608
11,2,-0.5,0.9999999999999677,9.999531933840608
11,1,-0.5,0.9999999999999677,9.999531933840608
11,2,-0.5,0.9999999999999677,9.999531933840608
11,1,-0.5,0.9999999999999677,9.999531933840608
11,2,-0.5,0.9999999999999677,9.999531933840608
11,1,-0.5,0.9999999999999669,9.999531933840608
11,2,-0.5,0.9999999999999669,9.999531933840608
11,1,-0.5,0.9999999999999669,9.999531933840608
11,2,-0.5,0.9999999999999669,9.999531933840608
12,1,-0.5,0.9999999999999669,9.999531933840608
12,2,-0.5,0.9999999999999669,9.999531933840608
12,1,-0.5,0.9999999999999669,9.999531933840608
12,2,-0.5,0.9999999999999669,9.999531933840608
12,1,-0.5,0.9999999999999669,9.999511950207904
12,2,-0.5,0.9999999999999669,9.999511950207904
12,1,-0.5,0.9999999999999669,9.999511950207904
12,2,-0.5,0.9999999999999669,9.999511950207904
12,1,-0.5,0.9999999999999669,9.999511950207904
12,2,-0.5,0.9999999999999669,9.999511950207904
12,1,-0.5,0.9999999999999669,9.999511950207904
12,2,-0.5,0.9999999999999669,9.999511950207904
12,1,-0.5,0.9999999999999656,9.999511950207904
12,2,-0.5,0.9999999999999656,9.999511950207904
12,1,-0.5,0.9999999999999656,9.999511950207904
12,2,-0.5,0.9999999999999656,9.999511950207904
13,1,-0.5,0.9999999999999656,9.999511950207904
13,2,-0.5,0.9999999999999656,9.999511950207904
13,1,-0.5,0.9999999999999656,9.999511950207904
13,2,-0.5,0.9999999999999656,9.999511950207904
13,1,-0.5,0.9999999999999656,9.999492001452465
13,2,-0.5,0.9999999999999656,9.999492001452465
13,1,-0.5,0.9999999999999656,9.999492001452465
13,2,-0.5,0.9999999999999656,9.999492001452465
13,1,-0.5,0.9999999999999656,9.999492001452465
13,2,-0.5,0.9999999999999656,9.999492001452465
13,1,-0.5,0.9999999999999656,9.999492001452465
13,2,-0.5,0.9999999999999656,9.999492001452465
13,1,-0.5,0.9999999999999645,9.999492001452465
13,2,-0.5,0.9999999999999645,9.999492001452465
13,1,-0.5,0.9999999999999645,9.999492001452465
13,2,-0.5,0.9999999999999645,9.999492001452465
14,1,-0.5,0.9999999999999645,9.999492001452465
14,2,-0.5,0.9999999999999645,9.999492001452465
14,1,-0.5,0.9999999999999645,9.999492001452465
14,2,-0.5,0.9999999999999645,9.999492001452465
14,1,-0.5,0.9999999999999645,9.999472087495093
14,2,-0.5,0.9999999999999645,9.999472087495093
14,1,-0.5,0.9999999999999645,9.999472087495093
14,2,-0.5,0.9999999999999645,9.999472087495093
14,1,-0.5,0.9999999999999645,9.999472087495093
14,2,-0.5,0.9999999999999645,9.999472087495093
14,1,-0.5,0.9999999999999645,9.999472087495093
14,2,-0.5,0.9999999999999645,9.999472087495093
14,1,-0.5,0.9999999999999635,9.999472087495093
14,2,-0.5,0.9999999999999635,9.999472087495093
14,1,-0.5,0.9999999999999635,9.999472087495093
14,2,-0.5,0.9999999999999635,9.999472087495093
15,1,-0.5,0.9999999999999635,9.999472087495093
15,2,-0.5,0.9999999999999635,9.999472087495093
15,1,-0.5,0.9999999999999635,9.999472087495093
15,2,-0.5,0.9999999999999635,9.999472087495093
15,1,-0.5,0.9999999999999635,9.99945220825679
15,2,-0.5,0.9999999999999635,9.99945220825679
15,1,-0.5,0.9999999999999635,9.99945220825679
15,2,-0.5,0.9999999999999635,9.99945220825679
15,1,-0.5,0.9999999999999635,9.99945220825679
15,2,-0.5,0.9999999999999635,9.99945220825679
15,1,-0.5,0.9999999999999635,9.99945220825679
15,2,-0.5,0.9999999999999635,9.99945220825679
15,1,-0.5,0.9999999999999623,9.99945220825679
15,2,-0.5,0.9999999999999623,9.99945220825679
15,1,-0.5,0.9999999999999623,9.99945220825679
15,2,-0.5,0.9999999999999623,9.99945220825679
16,1,-0.5,0.9999999999999623,9.99945220825679
16,2,-0.5,0.9999999999999623,9.99945220825679
16,1,-0.5,0.9999999999999623,9.99945220825679
16,2,-0.5,0.9999999999999623,9.99945220825679
16,1,-0.5,0.9999999999999623,9.999432363658755
16,2,-0.5,0.9999999999999623,9.999432363658755
16,1,-0.5,0.9999999999999623,9.999432363658755
16,2,-0.5,0.9999999999999623,9.999432363658755
16,1,-0.5,0.9999999999999623,9.999432363658755
16,2,-0.5,0.9999999999999623,9.999432363658755
16,1,-0.5,0.9999999999999623,9.999432363658755
16,2,-0.5,0.9999999999999623,9.999432363658755
16,1,-0.5,0.9999999999999611,9.999432363658755
16,2,-0.5,0.9999999999999611,9.999432363658755
16,1,-0.5,0.9999999999999611,9.999432363658755
16,2,-0.5,0.9999999999999611,9.999432363658755
17,1,-0.5,0.9999999999999611,9.999432363658755
17,2,-0.5,0.9999999999999611,9.999432363658755
17,1,-0.5,0.9999999999999611,9.999432363658755
17,2,-0.5,0.9999999999999611,9.999432363658755
17,1,-0.5,0.9999999999999611,9.99941255362239
17,2,-0.5,0.9999999999999611,9.99941255362239
17,1,-0.5,0.9999999999999611,9.99941255362239
17,2,-0.5,0.9999999999999611,9.99941255362239
17,1,-0.5,0.9999999999999611,9.99941255362239
17,2,-0.5,0.9999999999999611,9.99941255362239
17,1,-0.5,0.9999999999999611,9.99941255362239
17,2,-0.5,0.9999999999999611,9.99941255362239
17,1,-0.5,0.99999999999996,9.99941255362239
17,2,-0.5,0.99999999999996,9.99941255362239
17,1,-0.5,0.99999999999996,9.99941255362239
17,2,-0.5,0.99999999999996,9.99941255362239
18,1,-0.5,0.99999999999996,9.99941255362239
18,2,-0.5,0.99999999999996,9.99941255362239
18,1,-0.5,0.99999999999996,9.99941255362239
18,2,-0.5,0.99999999999996,9.99941255362239
18,1,-0.5,0.99999999999996,9.9993927780693
18,2,-0.5,0.99999999999996,9.9993927780693
18,1,-0.5,0.99999999999996,9.9993927780693
18,2,-0.5,0.99999999999996,9.9993927780693
18,1,-0.5,0.99999999999996,9.9993927780693
18,2,-0.5,0.99999999999996,9.9993927780693
18,1,-0.5,0.99999999999996,9.9993927780693
18,2,-0.5,0.99999999999996,9.9993927780693
18,1,-0.5,0.9999999999999588,9.9993927780693
18,2,-0.5,0.9999999999999588,9.9993927780693
18,1,-0.5,0.9999999999999588,9.9993927780693
18,2,-0.5,0.9999999999999588,9.9993927780693
19,1,-0.5,0.9999999999999588,9.9993927780693
19,2,-0.5,0.9999999999999588,9.9993927780693
19,1,-0.5,0.9999999999999588,9.9993927780693
19,2,-0.5,0.9999999999999588,9.9993927780693
19,1,-0.5,0.9999999999999588,9.99937303692128
19,2,-0.5,0.9999999999999588,9.99937303692128
19,1,-0.5,0.9999999999999588,9.99937303692128
19,2,-0.5,0.9999999999999588,9.99937303692128
19,1,-0.5,0.9999999999999588,9.99937303692128
19,2,-0.5,0.9999999999999588,9.99937303692128
19,1,-0.5,0.9999999999999588,9.99937303692128
19,2,-0.5,0.9999999999999588,9.99937303692128
19,1,-0.5,0.9999999999999578,9.99937303692128
19,2,-0.5,0.9999999999999578,9.99937303692128
19,1,-0.5,0.9999999999999578,9.99937303692128
19,2,-0.5,0.9999999999999578,9.99937303692128
20,1,-0.5,0.9999999999999578,9.99937303692128
20,2,-0.5,0.9999999999999578,9.99937303692128
20,1,-0.5,0.9999999999999578,9.99937303692128
20,2,-0.5,0.9999999999999578,9.99937303692128
20,1,-0.5,0.9999999999999578,9.999353330100336
20,2,-0.5,0.9999999999999578,9.999353330100336
20,1,-0.5,0.9999999999999578,9.999353330100336
20,2,-0.5,0.9999999999999578,9.999353330100336
20,1,-0.5,0.9999999999999578,9.999353330100336
20,2,-0.5,0.9999999999999578,9.999353330100336
20,1,-0.5,0.9999999999999578,9.999353330100336
20,2,-0.5,0.9999999999999578,9.999353330100336
20,1,-0.5,0.999999999999957,9.999353330100336
20,2,-0.5,0.999999999999957,9.999353330100336
20,1,-0.5,0.999999999999957,9.999353330100336
20,2,-0.5,0.999999999999957,9.999353330100336
21,1,-0.5,0.999999999999957,9.999353330100336
21,2,-0.5,0.999999999999957,9.999353330100336
21,1,-0.5,0.999999999999957,9.999353330100336
21,2,-0.5,0.999999999999957,9.999353330100336
21,1,-0.5,0.999999999999957,9.999333657528664
21,2,-0.5,0.999999999999957,9.999333657528664
21,1,-0.5,0.999999999999957,9.999333657528664
21,2,-0.5,0.999999999999957,9.999333657528664
21,1,-0.5,0.999999999999957,9.999333657528664
21,2,-0.5,0.999999999999957,9.999333657528664
21,1,-0.5,0.999999999999957,9.999333657528664
21,2,-0.5,0.999999999999957,9.999333657528664
21,1,-0.5,0.9999999999999558,9.999333657528664
21,2,-0.5,0.9999999999999558,9.999333657528664
21,1,-0.5,0.9999999999999558,9.999333657528664
21,2,-0.5,0.9999999999999558,9.999333657528664
22,1,-0.5,0.9999999999999558,9.999333657528664
22,2,-0.5,0.9999999999999558,9.999333657528664
22,1,-0.5,0.9999999999999558,9.999333657528664
22,2,-0.5,0.9999999999999558,9.999333657528664
22,1,-0.5,0.9999999999999558,9.999314019128663
22,2,-0.5,0.9999999999999558,9.999314019128663
22,1,-0.5,0.9999999999999558,9.999314019128663
22,2,-0.5,0.9999999999999558,9.999314019128663
22,1,-0.5,0.9999999999999558,9.999314019128663
22,2,-0.5,0.9999999999999558,9.999314019128663
22,1,-0.5,0.9999999999999558,9.999314019128663
22,2,-0.5,0.9999999999999558,9.999314019128663
22,1,-0.5,0.9999999999999548,9.999314019128663
22,2,-0.5,0.9999999999999548,9.999314019128663
22,1,-0.5,0.9999999999999548,9.999314019128663
22,2,-0.5,0.9999999999999548,9.999314019128663
23,1,-0.5,0.9999999999999548,9.999314019128663
23,2,-0.5,0.9999999999999548,9.999314019128663
23,1,-0.5,0.9999999999999548,9.999314019128663
23,2,-0.5,0.9999999999999548,9.999314019128663
23,1,-0.5,0.9999999999999548,9.999294414822929
23,2,-0.5,0.9999999999999548,9.999294414822929
23,1,-0.5,0.9999999999999548,9.999294414822929
23,2,-0.5,0.9999999999999548,9.999294414822929
23,1,-0.5,0.9999999999999548,9.999294414822929
23,2,-0.5,0.9999999999999548,9.999294414822929
23,1,-0.5,0.9999999999999548,9.999294414822929
23,2,-0.5,0.9999999999999548,9.999294414822929
23,1,-0.5,0.9999999999999537,9.999294414822929
23,2,-0.5,0.9999999999999537,9.999294414822929
23,1,-0.5,0.9999999999999537,9.999294414822929
23,2,-0.5,0.9999999999999537,9.999294414822929
24,1,-0.5,0.9999999999999537,9.999294414822929
24,2,-0.5,0.9999999999999537,9.999294414822929
24,1,-0.5,0.9999999999999537,9.999294414822929
24,2,-0.5,0.9999999999999537,9.999294414822929
24,1,-0.5,0.9999999999999537,9.999274844534247
24,2,-0.5,0.9999999999999537,9.999274844534247
24,1,-0.5,0.9999999999999537,9.999274844534247
24,2,-0.5,0.9999999999999537,9.999274844534247
24,1,-0.5,0.9999999999999537,9.999274844534247
24,2,-0.5,0.9999999999999537,9.999274844534247
24,1,-0.5,0.9999999999999537,9.999274844534247
24,2,-0.5,0.9999999999999537,9.999274844534247
24,1,-0.5,0.9999999999999521,9.999274844534247
24,2,-0.5,0.9999999999999521,9.999274844534247
24,1,-0.5,0.9999999999999521,9.999274844534247
24,2,-0.5,0.9999999999999521,9.999274844534247
25,1,-0.5,0.9999999999999521,9.999274844534247
25,2,-0.5,0.9999999999999521,9.999274844534247
25,1,-0.5,0.9999999999999521,9.999274844534247
25,2,-0.5,0.9999999999999521,9.999274844534247
25,1,-0.5,0.9999999999999521,9.999255308185605
25,2,-0.5,0.9999999999999521,9.999255308185605
25,1,-0.5,0.9999999999999521,9.999255308185605
25,2,-0.5,0.9999999999999521,9.999255308185605
25,1,-0.5,0.9999999999999521,9.999255308185605
25,2,-0.5,0.9999999999999521,9.999255308185605
25,1,-0.5,0.9999999999999521,9.999255308185605
25,2,-0.5,0.9999999999999521,9.999255308185605
25,1,-0.5,0.999999999999951,9.999255308185605
25,2,-0.5,0.999999999999951,9.999255308185605
25,1,-0.5,0.999999999999951,9.999255308185605
25,2,-0.5,0.999999999999951,9.999255308185605
26,1,-0.5,0.999999999999951,9.999255308185605
26,2,-0.5,0.999999999999951,9.999255308185605
26,1,-0.5,0.999999999999951,9.999255308185605
26,2,-0.5,0.999999999999951,9.999255308185605
26,1,-0.5,0.999999999999951,9.999235805700188
26,2,-0.5,0.999999999999951,9.999235805700188
26,1,-0.5,0.999999999999951,9.999235805700188
26,2,-0.5,0.999999999999951,9.999235805700188
26,1,-0.5,0.999999999999951,9.999235805700188
26,2,-0.5,0.999999999999951,9.999235805700188
26,1,-0.5,0.999999999999951,9.999235805700188
26,2,-0.5,0.999999999999951,9.999235805700188
26,1,-0.5,0.9999999999999499,9.999235805700188
26,2,-0.5,0.9999999999999499,9.999235805700188
26,1,-0.5,0.9999999999999499,9.999235805700188
26,2,-0.5,0.9999999999999499,9.999235805700188
27,1,-0.5,0.9999999999999499,9.999235805700188
27,2,-0.5,0.9999999999999499,9.999235805700188
27,1,-0.5,0.9999999999999499,9.999235805700188
27,2,-0.5,0.9999999999999499,9.999235805700188
27,1,-0.5,0.9999999999999499,9.999216337001373
27,2,-0.5,0.9999999999999499,9.999216337001373
27,1,-0.5,0.9999999999999499,9.999216337001373
27,2,-0.5,0.9999999999999499,9.999216337001373
27,1,-0.5,0.9999999999999499,9.999216337001373
27,2,-0.5,0.9999999999999499,9.999216337001373
27,1,-0.5,0.9999999999999499,9.999216337001373
27,2,-0.5,0.9999999999999499,9.999216337001373
27,1,-0.5,0.9999999999999488,9.999216337001373
27,2,-0.5,0.9999999999999488,9.999216337001373
27,1,-0.5,0.9999999999999488,9.999216337001373
27,2,-0.5,0.9999999999999488,9.999216337001373
28,1,-0.5,0.9999999999999488,9.999216337001373
28,2,-0.5,0.9999999999999488,9.999216337001373
28,1,-0.5,0.9999999999999488,9.999216337001373
28,2,-0.5,0.9999999999999488,9.999216337001373
28,1,-0.5,0.9999999999999488,9.999196902012732
28,2,-0.5,0.9999999999999488,9.999196902012732
28,1,-0.5,0.9999999999999488,9.999196902012732
28,2,-0.5,0.9999999999999488,9.999196902012732
28,1,-0.5,0.9999999999999488,9.999196902012732
28,2,-0.5,0.9999999999999488,9.999196902012732
28,1,-0.5,0.9999999999999488,9.999196902012732
28,2,-0.5,0.9999999999999488,9.999196902012732
28,1,-0.5,0.9999999999999477,9.999196902012732
28,2,-0.5,0.9999999999999477,9.999196902012732
28,1,-0.5,0.9999999999999477,9.999196902012732
28,2,-0.5,0.9999999999999477,9.999196902012732
29,1,-0.5,0.9999999999999477,9.999196902012732
29,2,-0.5,0.9999999999999477,9.999196902012732
29,1,-0.5,0.9999999999999477,9.999196902012732
29,2,-0.5,0.9999999999999477,9.999196902012732
29,1,-0.5,0.9999999999999477,9.999177500658028
29,2,-0.5,0.9999999999999477,9.999177500658028
29,1,-0.5,0.9999999999999477,9.999177500658028
29,2,-0.5,0.9999999999999477,9.999177500658028
29,1,-0.5,0.9999999999999477,9.999177500658028
29,2,-0.5,0.9999999999999477,9.999177500658028
29,1,-0.5,0.9999999999999477,9.999177500658028
29,2,-0.5,0.9999999999999477,9.999177500658028
29,1,-0.5,0.9999999999999467,9.999177500658028
29,2,-0.5,0.9999999999999467,9.999177500658028
29,1,-0.5,0.9999999999999467,9.999177500658028
29,2,-0.5,0.9999999999999467,9.999177500658028
30,1,-0.5,0.9999999999999467,9.999177500658028
30,2,-0.5,0.9999999999999467,9.999177500658028
30,1,-0.5,0.9999999999999467,9.999177500658028
30,2,-0.5,0.9999999999999467,9.999177500658028
30,1,-0.5,0.9999999999999467,9.999158132861226
30,2,-0.5,0.9999999999999467,9.999158132861226
30,1,-0.5,0.9999999999999467,9.999158132861226
30,2,-0.5,0.9999999999999467,9.999158132861226
30,1,-0.5,0.9999999999999467,9.999158132861226
30,2,-0.5,0.9999999999999467,9.999158132861226
30,1,-0.5,0.9999999999999467,9.999158132861226
30,2,-0.5,0.9999999999999467,9.999158132861226
30,1,-0.5,0.9999999999999457,9.999158132861226
30,2,-0.5,0.9999999999999457,9.999158132861226
30,1,-0.5,0.9999999999999457,9.999158132861226
30,2,-0.5,0.9999999999999457,9.999158132861226
31,1,-0.5,0.9999999999999457,9.999158132861226
31,2,-0.5,0.9999999999999457,9.999158132861226
31,1,-0.5,0.9999999999999457,9.999158132861226
31,2,-0.5,0.9999999999999457,9.999158132861226
31,1,-0.5,0.9999999999999457,9.999138798546474
31,2,-0.5,0.9999999999999457,9.999138798546474
31,1,-0.5,0.9999999999999457,9.999138798546474
31,2,-0.5,0.9999999999999457,9.999138798546474
31,1,-0.5,0.9999999999999457,9.999138798546474
31,2,-0.5,0.9999999999999457,9.999138798546474
31,1,-0.5,0.9999999999999457,9.999138798546474
31,2,-0.5,0.9999999999999457,9.999138798546474
31,1,-0.5,0.9999999999999445,9.999138798546474
31,2,-0.5,0.9999999999999445,9.999138798546474
31,1,-0.5,0.9999999999999445,9.999138798546474
31,2,-0.5,0.9999999999999445,9.999138798546474
32,1,-0.5,0.9999999999999445,9.999138798546474
32,2,-0.5,0.9999999999999445,9.999138798546474
32,1,-0.5,0.9999999999999445,9.999138798546474
32,2,-0.5,0.9999999999999445,9.999138798546474
32,1,-0.5,0.9999999999999445,9.999119497638121
32,2,-0.5,0.9999999999999445,9.999119497638121
32,1,-0.5,0.9999999999999445,9.999119497638121
32,2,-0.5,0.9999999999999445,9.999119497638121
32,1,-0.5,0.9999999999999445,9.999119497638121
32,2,-0.5,0.9999999999999445,9.999119497638121
32,1,-0.5,0.9999999999999445,9.999119497638121
32,2,-0.5,0.9999999999999445,9.999119497638121
32,1,-0.5,0.9999999999999433,9.999119497638121
32,2,-0.5,0.9999999999999433,9.999119497638121
32,1,-0.5,0.9999999999999433,9.999119497638121
32,2,-0.5,0.9999999999999433,9.999119497638121
33,1,-0.5,0.9999999999999433,9.999119497638121
33,2,-0.5,0.9999999999999433,9.999119497638121
33,1,-0.5,0.9999999999999433,9.999119497638121
